Species	PFT
Phlomis armeniaca	not assigned
Phlomis brachyodon	not assigned
Phlomis chrysophylla	not assigned
Phlomis crinita	(shrub)
Phlomis floccosa	not assigned
Phlomis fruticosa	conflicting (forb vs. shrub)
Phlomis herba-venti	not assigned
Phlomis italica	(shrub)
Phlomis lanata	not assigned
Phlomis lychnitis	(shrub)
Phlomis lycia	not assigned
Phlomis macrophylla	not assigned
Phlomis olivieri	forb
Phlomis platystegia	not assigned
Phlomis purpurea	(shrub)
Phlomis rigida	not assigned
Phlomis species	not assigned
Phlomis viscosa	not assigned
Phlomoides dentosa	not assigned
Phlomoides mongolica	forb
Phlomoides pratensis	forb
Phlomoides rotata	forb
Phlomoides species	not assigned
Phlomoides speciosa	not assigned
Phlomoides tuberosa	not assigned
Phlomoides umbrosa	not assigned
Phlomoides vicaryi	not assigned
Phlox bifida	(shrub)
Phlox cuspidata	not assigned
Phlox diffusa	forb
Phlox divaricata	forb
Phlox drummondii	forb
Phlox glaberrima	forb
Phlox gracilis	forb
Phlox hoodii	not assigned
Phlox longifolia	forb
Phlox maculata	forb
Phlox paniculata	not assigned
Phlox pilosa	forb
Phlox speciosa	forb
Phlox subulata	forb
Phlyctidocarpa flava	forb
Phoebe angustifolia	not assigned
Phoebe attenuata	not assigned
Phoebe bootanica	not assigned
Phoebe cathia	not assigned
Phoebe elliptica	not assigned
Phoebe excelsa	not assigned
Phoebe faberi	(shrub/tree)
Phoebe glaucifolia	not assigned
Phoebe grandis	not assigned
Phoebe hungmoensis	not assigned
Phoebe lanceolata	not assigned
Phoebe macrophylla	not assigned
Phoebe puwenensis	not assigned
Phoebe sheareri	(tree)
Phoebe sterculioides	(tree)
Phoebe zhennan	(tree)
Phoenicaulis cheiranthoides	not assigned
Phoenicophorium borsigianum	not assigned
Phoenix canariensis	(tree)
Phoenix dactylifera	(tree)
Phoenix farinifera	(tree)
Phoenix hanceana	not assigned
Phoenix loureiroi	not assigned
Phoenix paludosa	not assigned
Phoenix pusilla	(tree)
Phoenix reclinata	(tree)
Phoenix rupicola	(tree)
Phoenix species	not assigned
Phoenix sylvestris	(tree)
Phoenix theophrasti	(tree)
Pholistoma auritum	forb
Pholistoma membranaceum	forb
Pholistoma racemosum	forb
Phonus arborescens	forb
Phoradendron ambiguum	(shrub)
Phoradendron californicum	(shrub)
Phoradendron carneum	(shrub)
Phoradendron densum	(shrub)
Phoradendron falcatum	not assigned
Phoradendron juniperinum	not assigned
Phoradendron leucarpum	(shrub)
Phoradendron piperoides	not assigned
Phoradendron species	not assigned
Phoradendron wattii	not assigned
Phormium colensoi	conflicting (forb vs. shrub)
Phormium tenax	(shrub)
Photinia fraseri	(shrub)
Photinia glabra	(shrub)
Photinia loriformis	not assigned
Photinia prunifolia	(tree)
Photinia serratifolia	not assigned
Phragmites australis	grass
Phragmites mauritianus	grass
Phragmotheca ecuadorensis	(tree)
Phragmotheca leucoflora	(tree)
Phryma leptostachya	forb
Phrymaceae species	not assigned
Phrynium pubinerve	forb
Phtheirospermum japonicum	not assigned
Phycella chilensis	forb
Phycella davidii	forb
Phycella ornata	forb
Phycella scarlatina	forb
Phygelius aequalis	not assigned
Phyla lanceolata	not assigned
Phyla nodiflora	forb
Phylacium bracteosum	(legume?)
Phylica axillaris	(shrub)
Phylica cylindrica	(shrub)
Phylica emirnensis	(shrub)
Phylica ericoides	(shrub)
Phylica excelsa	(shrub)
Phylica obtusifolia	(shrub)
Phylica oleaefolia	(shrub)
Phylica paniculata	(shrub/tree)
Phylica pinea	(shrub)
Phylica plumigera	(shrub)
Phylica plumosa	(shrub)
Phylica polifolia	(shrub)
Phylica pubescens	(shrub)
Phylica pulchella	(shrub)
Phylica rigidifolia	(shrub)
Phylica spicata	(shrub)
Phyllagathis cavaleriei	not assigned
Phyllagathis rotundifolia	not assigned
Phyllangium paradoxum	not assigned
Phyllanthus abnormis	forb
Phyllanthus acidus	(tree)
Phyllanthus acuminatus	not assigned
Phyllanthus amarus	forb
Phyllanthus angolensis	conflicting (forb vs. shrub)
Phyllanthus arvensis	conflicting (forb vs. shrub)
Phyllanthus asperulatus	forb
Phyllanthus attenuatus	not assigned
Phyllanthus australis	not assigned
Phyllanthus bernierianus	(shrub)
Phyllanthus boehmii	conflicting (forb vs. shrub)
Phyllanthus brasiliensis	(tree)
Phyllanthus caespitosus	conflicting (forb vs. shrub)
Phyllanthus calycinus	not assigned
Phyllanthus carpentariae	not assigned
Phyllanthus carunculatus	forb
Phyllanthus casticum	not assigned
Phyllanthus ceratostemon	forb
Phyllanthus confusus	(shrub)
Phyllanthus crassinervius	conflicting (forb vs. shrub)
Phyllanthus delagoensis	forb
Phyllanthus dinteri	not assigned
Phyllanthus discoides	(tree)
Phyllanthus emblica	(tree)
Phyllanthus engleri	(shrub/tree)
Phyllanthus flagellaris	forb
Phyllanthus flexuosus	not assigned
Phyllanthus fluitans	not assigned
Phyllanthus fraternus	forb
Phyllanthus friesii	forb
Phyllanthus fuernrohrii	conflicting (forb vs. shrub)
Phyllanthus fuscoluridus	not assigned
Phyllanthus gillettianus	forb
Phyllanthus glaucophyllus	conflicting (forb vs. shrub)
Phyllanthus gossweileri	forb
Phyllanthus graminicola	forb
Phyllanthus gunnii	(shrub)
Phyllanthus hirtellus	(shrub)
Phyllanthus holostylus	conflicting (forb vs. shrub)
Phyllanthus hutchinsonianus	(shrub)
Phyllanthus incurvus	forb
Phyllanthus inflatus	(tree)
Phyllanthus juglandifolius	not assigned
Phyllanthus kaessneri	(shrub)
Phyllanthus lacunarius	not assigned
Phyllanthus lacunellus	conflicting (forb vs. shrub)
Phyllanthus leucanthus	forb
Phyllanthus leucocalyx	forb
Phyllanthus loandensis	conflicting (forb vs. shrub)
Phyllanthus macranthus	(shrub)
Phyllanthus maderaspatensis	conflicting (forb vs. shrub)
Phyllanthus mafingensis	(shrub)
Phyllanthus majus	not assigned
Phyllanthus manicaensis	forb
Phyllanthus martini	forb
Phyllanthus mendesii	forb
Phyllanthus microcarpus	not assigned
Phyllanthus microdendron	conflicting (forb vs. shrub)
Phyllanthus micromeris	forb
Phyllanthus minutiflorus	forb
Phyllanthus mocinianus	not assigned
Phyllanthus muellerianus	(shrub)
Phyllanthus myrtaceus	(shrub)
Phyllanthus niruri	forb
Phyllanthus novae-hollandiae	not assigned
Phyllanthus nummulariifolius	conflicting (forb vs. shrub)
Phyllanthus nyikae	(shrub)
Phyllanthus oblanceolatus	not assigned
Phyllanthus odontadenius	forb
Phyllanthus omahakensis	forb
Phyllanthus ovalifolius	(shrub)
Phyllanthus parvulus	forb
Phyllanthus parvus	forb
Phyllanthus paxii	conflicting (forb vs. shrub)
Phyllanthus pentandrus	forb
Phyllanthus physocarpus	(shrub/tree)
Phyllanthus pinnatus	(shrub/tree)
Phyllanthus prostratus	forb
Phyllanthus pseudoniruri	forb
Phyllanthus reticulatus	(shrub/tree)
Phyllanthus retinervis	conflicting (forb vs. shrub)
Phyllanthus salviifolius	not assigned
Phyllanthus saxosus	not assigned
Phyllanthus serpentinicola	(shrub)
Phyllanthus similis	not assigned
Phyllanthus species	not assigned
Phyllanthus tenellus	forb
Phyllanthus tener	(shrub)
Phyllanthus tenuis	forb
Phyllanthus thymoides	(shrub)
Phyllanthus tsetserrae	forb
Phyllanthus udoricola	conflicting (forb vs. shrub)
Phyllanthus urinaria	forb
Phyllanthus virgatus	not assigned
Phyllanthus virgulatus	(shrub)
Phyllanthus warnockii	forb
Phyllanthus welwitschianus	(shrub)
Phyllanthus xiphephorus	forb
Phyllanthus zambicus	forb
Phyllanthus zornioides	forb
Phyllarthron articulatum	(tree)
Phyllarthron bojeranum	(tree)
Phyllarthron ilicifolium	not assigned
Phyllis nobla	not assigned
Phyllocladus aspleniifolius	not assigned
Phyllocladus hypophylla	not assigned
Phyllocladus hypophyllus	not assigned
Phyllocladus species	not assigned
Phyllocladus trichomanoides	(shrub)
Phyllocosmus africanus	(shrub/tree)
Phyllocosmus lemaireanus	(shrub/tree)
Phyllodoce breweri	(shrub)
Phyllodoce caerulea	(shrub)
Phyllodoce empetriformis	(shrub)
Phyllodoce glanduliflora	not assigned
Phyllogeiton discolor	(tree)
Phyllogeiton zeyheri	(tree)
Phyllolepidium rupestre	not assigned
Phyllolobium tanguticum	legume
Phyllonoma laticuspis	not assigned
Phyllopentas schimperi	conflicting (forb vs. shrub)
Phyllopentas schumanniana	conflicting (forb vs. shrub)
Phyllopodium phyllopodioides	not assigned
Phyllorhachis sagittata	grass
Phyllospadix iwatensis	forb
Phyllostachys aurea	grass
Phyllostachys edulis	grass
Phyllostachys glauca	grass
Phyllostachys nigra	grass
Phyllostachys reticulata	grass
Phyllostachys sulphurea	grass
Phyllostachys viridiglaucescens	grass
Phyllostachys vivax	grass
Phyllostegia glabra	not assigned
Phyllostegia stachyoides	not assigned
Phyllostylon brasiliensis	(tree)
Phyllostylon rhamnoides	(tree)
Phyllota grandiflora	(legume?)
Phyllota humifusa	(legume?)
Phyllota phylicoides	(shrub)
Phyllota remota	(shrub)
Phyllota squarrosa	(legume?)
Phylloxylon perrieri	(legume?)
Phylloxylon xylophylloides	(legume?)
Phylohydrax carnosa	forb
Phymosia abutiloides	not assigned
Phymosia rosea	not assigned
Phymosia umbellata	not assigned
Physalis angulata	not assigned
Physalis heterophylla	forb
Physalis lagascae	not assigned
Physalis lanceolata	not assigned
Physalis longifolia	not assigned
Physalis nicandroides	not assigned
Physalis peruviana	(shrub)
Physalis philadelphica	not assigned
Physalis pruinosa	not assigned
Physalis pubescens	not assigned
Physalis pumila	forb
Physalis solanacea	not assigned
Physalis species	not assigned
Physalis virginiana	forb
Physalis viscosa	forb
Physaria acutifolia	not assigned
Physaria angustifolia	forb
Physaria arenosa	not assigned
Physaria argyraea	forb
Physaria chambersii	not assigned
Physaria engelmannii	forb
Physaria fendleri	forb
Physaria globosa	forb
Physaria gordonii	forb
Physaria gracilis	forb
Physaria lindheimeri	forb
Physaria ludoviciana	forb
Physaria montana	not assigned
Physaria occidentalis	forb
Physaria ovalifolia	forb
Physaria pinetorum	forb
Physaria reediana	forb
Physaria rollinsii	not assigned
Physaria tenella	not assigned
Physaria vitulifera	not assigned
Physematium species	not assigned
Physena sessiliflora	(shrub/tree)
Physocalymma scaberrimum	(tree)
Physocarpus alternans	not assigned
Physocarpus amurensis	not assigned
Physocarpus capitatus	(shrub)
Physocarpus malvaceus	(shrub)
Physocarpus opulifolius	(shrub)
Physochlaina physaloides	not assigned
Physodium corymbosum	not assigned
Physoplexis comosa	forb
Physoptychis gnaphalodes	not assigned
Physorhynchus chamaerapistrum	not assigned
Physospermum cornubiense	forb
Physostegia parviflora	not assigned
Physostegia virginiana	forb
Physostigma mesoponticum	legume
Physostigma venenosum	(legume?)
Physotrichia atropurpurea	forb
Physotrichia longiradiatum	forb
Physotrichia muriculata	forb
Phytelephas macrocarpa	(tree)
Phytelephas tenuicaulis	(tree)
Phyteuma adulterinum	not assigned
Phyteuma betonicifolium	forb
Phyteuma charmelii	forb
Phyteuma globulariifolium	not assigned
Phyteuma hedraianthifolium	not assigned
Phyteuma hemisphaericum	forb
Phyteuma humile	not assigned
Phyteuma michelii	not assigned
Phyteuma nigrum	forb
Phyteuma orbiculare	forb
Phyteuma ovatum	forb
Phyteuma scheuchzeri	forb
Phyteuma scorzonerifolium	not assigned
Phyteuma sieberi	not assigned
Phyteuma spicatum	forb
Phytocrene anomala	not assigned
Phytocrene macrophylla	not assigned
Phytolacca acinosa	conflicting (forb vs. shrub)
Phytolacca americana	forb
Phytolacca dioica	(tree)
Phytolacca dodecandra	(shrub)
Phytolacca icosandra	conflicting (forb vs. shrub)
Phytolacca rivinoides	conflicting (forb vs. shrub)
Phytolacca species	not assigned
Picconia azorica	(shrub)
Picconia excelsa	(shrub/tree)
Picea abies	(tree)
Picea asperata	(tree)
Picea aurantiaca	(tree)
Picea bicolor	(tree)
Picea brachytyla	(tree)
Picea breweriana	(tree)
Picea chihuahuana	(tree)
Picea crassifolia	(tree)
Picea engelmannii	(tree)
Picea glauca	(tree)
Picea glehnii	(tree)
Picea jezoensis	(tree)
Picea koraiensis	(tree)
Picea koyamae	(tree)
Picea likiangensis	(tree)
Picea mariana	(tree)
Picea meyeri	(tree)
Picea morrisonicola	(tree)
Picea obovata	(tree)
Picea omorika	(tree)
Picea orientalis	(tree)
Picea pungens	(tree)
Picea purpurea	(tree)
Picea retroflexa	(tree)
Picea rubens	(tree)
Picea schrenkiana	(tree)
Picea sitchensis	(tree)
Picea smithiana	(tree)
Picea species	not assigned
Picea spinulosa	(tree)
Picea torano	(tree)
Picea wilsonii	(tree)
Pichonia lauterbachiana	not assigned
Pickeringia montana	(shrub)
Picnomon acarna	forb
Picralima nitida	(tree)
Picramnia antidesma	not assigned
Picramnia guerrerensis	not assigned
Picramnia juniniana	not assigned
Picramnia latifolia	(tree)
Picramnia magnifolia	not assigned
Picramnia pentandra	not assigned
Picramnia ramiflora	(tree)
Picramnia sellowii	(tree)
Picramnia species	not assigned
Picramnia teapensis	not assigned
Picrasma excelsa	not assigned
Picrasma javanica	not assigned
Picrasma quassioides	(tree)
Picris amalecitana	not assigned
Picris comosa	forb
Picris eichleri	not assigned
Picris evae	not assigned
Picris hieracioides	forb
Picris japonica	not assigned
Picris rhagadioloides	not assigned
Picris sinuata	not assigned
Picris squarrosa	not assigned
Picris strigosa	not assigned
Picrophloeus javanensis	not assigned
Picrorhiza scrophulariiflora	forb
Pictetia aculeata	(shrub/tree)
Pieris floribunda	(shrub)
Pieris formosa	not assigned
Pieris japonica	(shrub)
Pieris phillyreifolia	not assigned
Pierrina zenkeri	not assigned
Pigafetta filaris	not assigned
Pigea densifolia	forb
Pigea enneasperma	conflicting (forb vs. shrub)
Pigea floribunda	conflicting (forb vs. shrub)
Pigea monopetala	forb
Pigea vernonii	forb
Pilea cavaleriei	forb
Pilea cuneata	forb
Pilea glaberrima	not assigned
Pilea hamaoi	not assigned
Pilea johnstonii	forb
Pilea microphylla	forb
Pilea nitida	not assigned
Pilea picta	not assigned
Pilea pumila	forb
Pilea rivularis	forb
Pilea species	not assigned
Pilea tetraphylla	forb
Pilea usambarensis	forb
Pileanthus limacis	not assigned
Pileanthus peduncularis	not assigned
Pilgerodendron uviferum	(tree)
Pilidiostigma glabrum	not assigned
Pilidiostigma rhytisperma	not assigned
Pilidiostigma tetramerum	not assigned
Pilidiostigma tropicum	not assigned
Piliostigma malabaricum	(tree)
Piliostigma reticulatum	(shrub/tree)
Piliostigma thonningii	(legume?/tree)
Pillansia templemannii	forb
Pilocarpus microphyllus	not assigned
Pilocarpus pennatifolius	not assigned
Pilocosta campanensis	(shrub)
Pilosella acutifolia	not assigned
Pilosella anchusoides	not assigned
Pilosella aneimena	not assigned
Pilosella anobrachia	not assigned
Pilosella apatelia	not assigned
Pilosella arnoserioides	not assigned
Pilosella aurantiaca	forb
Pilosella auriculoides	not assigned
Pilosella basifurca	not assigned
Pilosella bauhini	forb
Pilosella brachycoma	not assigned
Pilosella caespitosa	conflicting (forb vs. shrub)
Pilosella chaetocephala	not assigned
Pilosella cinereiformis	not assigned
Pilosella cochlearis	not assigned
Pilosella corymbulifera	not assigned
Pilosella cymosa	forb
Pilosella densiflora	not assigned
Pilosella echioides	forb
Pilosella erythrochrista	not assigned
Pilosella euchaetia	not assigned
Pilosella euchaetiiformis	not assigned
Pilosella fallacina	not assigned
Pilosella flagellaris	forb
Pilosella floribunda	not assigned
Pilosella fuernrohrii	not assigned
Pilosella heterodoxa	not assigned
Pilosella heterodoxiformis	not assigned
Pilosella hypeurya	not assigned
Pilosella iserana	not assigned
Pilosella lactucella	forb
Pilosella lathraea	not assigned
Pilosella leptoclados	not assigned
Pilosella leptophyton	not assigned
Pilosella longisquama	not assigned
Pilosella longistolonosa	not assigned
Pilosella macrostolona	not assigned
Pilosella mayeri	not assigned
Pilosella officinarum	forb
Pilosella pannoniciformis	forb
Pilosella paragoga	not assigned
Pilosella peleteriana	forb
Pilosella peteriana	not assigned
Pilosella piloselliflora	not assigned
Pilosella pilosellina	not assigned
Pilosella polymastix	not assigned
Pilosella promeces	not assigned
Pilosella prussica	not assigned
Pilosella pseudoparagoga	not assigned
Pilosella pseudosulphurea	not assigned
Pilosella rubra	not assigned
Pilosella saussureoides	not assigned
Pilosella schneidii	not assigned
Pilosella schultesii	forb
Pilosella species	not assigned
Pilosella substoloniflora	not assigned
Pilosella sulphurea	not assigned
Pilosella tubulascens	not assigned
Pilosella viridifolia	not assigned
Pilosella visianii	not assigned
Pilosella walteri-langii	not assigned
Pilosella ziziana	not assigned
Piloselloides cordata	not assigned
Piloselloides hirsuta	forb
Pilosocereus leucocephalus	not assigned
Pilosocereus pachycladus	not assigned
Pilosocereus purpusii	not assigned
Pilostyles aethiopica	(tree)
Pilularia globulifera	(fern)
Pilularia species	not assigned
Pimelea alpina	not assigned
Pimelea ammocharis	(shrub)
Pimelea argentea	(shrub)
Pimelea axiflora	(shrub)
Pimelea biflora	not assigned
Pimelea cracens	(shrub)
Pimelea curviflora	not assigned
Pimelea drupacea	(shrub)
Pimelea erecta	(shrub)
Pimelea ferruginea	(shrub)
Pimelea flava	not assigned
Pimelea glauca	(shrub)
Pimelea halophila	not assigned
Pimelea humilis	not assigned
Pimelea imbricata	(shrub)
Pimelea latifolia	not assigned
Pimelea ligustrina	not assigned
Pimelea linifolia	(shrub)
Pimelea macrostegia	not assigned
Pimelea microcephala	(shrub)
Pimelea octophylla	(shrub)
Pimelea pauciflora	(shrub)
Pimelea prostrata	(shrub)
Pimelea punicea	forb
Pimelea rosea	(shrub)
Pimelea sericea	not assigned
Pimelea serpyllifolia	not assigned
Pimelea simplex	forb
Pimelea spectabilis	(shrub)
Pimelea spicata	not assigned
Pimelea spinescens	(shrub)
Pimelea stricta	(shrub)
Pimelea treyvaudii	not assigned
Pimelea trichostachya	(shrub)
Pimeleodendron griffithianum	(tree)
Pimeleodendron papaveroides	(tree)
Pimelodendron amboinicum	(tree)
Pimelodendron griffithianum	(shrub/tree)
Pimenta adenoclada	not assigned
Pimenta dioica	(tree)
Pimenta pseudocaryophyllus	not assigned
Pimenta racemosa	(tree)
Pimpinella acutidentata	forb
Pimpinella alpina	not assigned
Pimpinella anisum	forb
Pimpinella aromatica	forb
Pimpinella buchananii	forb
Pimpinella corymbosa	forb
